A,B,mu,alpha,u0,cv,MaxAbsEStateIndex,MinAbsEStateIndex,MinEStateIndex,SPS,FpDensityMorgan1,BCUT2D_MWHI,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BertzCT,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA6,SMR_VSA7,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA8,EState_VSA10,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState9,NumAliphaticHeterocycles,NumRotatableBonds,fr_Al_OH,fr_Ar_NH,fr_NH1,fr_aldehyde,fr_allylic_oxid,fr_amide,fr_aryl_methyl,fr_bicyclic,fr_epoxide,fr_ketone,fr_methoxy,fr_piperdine
3.27981,1.55997,1.7975,80.96,-365.921146,29.905,2.721064814814815,0.9212962962962964,0.9212962962962964,79.66666666666667,1.6666666666666667,15.478248592910004,5.468046913245586,-0.1068280446481416,2.24749831873992,204.61317499160344,0.0,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,6.923737199690624,23.671624184645573,18.628438064208492,0.0,0.0,4.899909730850478,17.250802561719567,6.544756405912575,0.0,0.0,0.0,0.0,23.528347795058977,0.0,17.250802561719567,0.0,0.0,0.0,0.0,17.4986721276927,24.80139012116137,0.0,0.0,11.823646930541102,0.0,0.0,0.0,0.9212962962962964,2.387731481481481,2.2291203703703704,1.4722222222222223,0.0,2,1,0,0,0,0,0,0,0,3,0,0,0,4
5.23844,0.53728,4.2355,88.3,-384.481438,39.195,8.139349017384731,0.4765277777777776,0.4765277777777776,12.555555555555555,1.6666666666666667,14.846682816669029,4.725420157643654,0.5176987466530303,1.8853475857946649,93.57949822591904,5.316788604006331,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.261891554738487,0.0,20.268296022307258,12.462662452073968,0.0,12.613977718704849,5.261891554738487,5.316788604006331,5.917906046161393,13.08951281182515,0.0,5.316788604006331,0.0,0.0,13.08951281182515,0.0,17.249018913692154,0.0,0.0,0.0,12.462662452073968,6.544756405912575,6.4208216229260096,0.0,6.069221312792274,19.16426300338758,5.261891554738487,0.0,11.16397864701436,0.0,0.6929166666666665,2.0360374149659863,1.178996598639456,0.0,0,4,0,0,1,0,0,0,0,0,0,0,0,0
2.95018,1.56402,3.0367,71.38,-439.068595,29.026,10.743101851851852,0.1238425925925925,0.1238425925925925,35.55555555555556,1.6666666666666667,16.479654147965558,5.9110498766067305,-0.1466117282779941,1.86442058399006,145.99328661116542,4.736862953800049,0.0,5.783244946364939,0.0,0.0,0.0,9.6944469149223,0.0,0.0,0.0,0.0,0.0,6.544756405912575,25.80036116408637,0.0,4.899909730850478,0.0,26.303276740850983,0.0,0.0,0.0,0.0,43.02827224721436,9.53140013787187,0.0,0.0,4.794537184071822,6.041840829147961,18.934883316790437,13.151638370425491,0.0,0.0,0.0,4.899909730850478,4.736862953800049,5.111296296296296,0.0,0.0,0.3423148148148154,0.1238425925925925,0.0,0.0,2,0,0,0,0,0,0,0,0,1,0,1,0,0
2.95323,1.33215,1.3945,85.65,-387.076027,34.491,9.651898148148147,0.333912037037037,-0.333912037037037,47.77777777777778,1.7777777777777777,16.286558816862343,5.310378360398395,0.0238871881158934,1.9369906045017324,171.40644880847532,5.106527394840706,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.999757306524504,30.75347544500869,0.0,5.601050810983688,0.0,0.0,5.917906046161393,0.0,11.64912463690315,0.0,0.0,0.0,10.707578205824394,0.0,5.917906046161393,0.0,5.106527394840706,5.601050810983688,5.917906046161393,19.26246486877803,5.573104530069267,0.0,0.0,12.999757306524504,0.0,0.0,9.651898148148147,0.9670138888888892,0.6180555555555554,0.0,5.343101851851852,0.0,0,0,1,0,0,0,1,0,0,1,0,0,0,0
3.30752,1.32559,2.2864,71.6,-439.126117,31.467,10.662222222222224,0.1759259259259256,-0.4999999999999998,46.44444444444444,1.7777777777777777,16.6212852220229,5.869986945603709,-0.1226909270832735,2.3803182211843783,168.44079551951015,10.470530430962237,0.0,5.601050810983688,0.0,5.907179729351506,0.0,4.794537184071822,0.0,0.0,0.0,0.0,19.26246486877803,0.0,6.103966387748303,0.0,0.0,5.733667477162185,0.0,0.0,5.733667477162185,0.0,0.0,17.6121969280835,9.53140013787187,0.0,0.0,4.794537184071822,12.011146117099807,0.0,19.26246486877803,0.0,0.0,0.0,0.0,10.470530430962237,5.127314814814815,0.0,4.609722222222223,-0.2731481481481477,0.0,3.1238888888888887,0.0,1,1,0,0,0,0,0,1,0,1,1,0,0,0
4.16641,0.7953,5.3213,65.22,-473.864697,31.391,10.07749149659864,0.279074074074074,-1.0229629629629626,7.555555555555555,1.6666666666666667,16.53497998518846,5.878325384122578,-0.1413312238492903,1.825884775835532,167.53214582754808,4.736862953800049,0.0,18.45934822367013,0.0,0.0,5.969305287951849,4.794537184071822,4.794537184071822,5.261891554738487,0.0,0.0,6.923737199690624,0.0,0.0,5.261891554738487,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,18.35943219882971,14.325937321943693,11.33111286753076,0.0,9.589074368143644,12.390126910877855,0.0,0.0,12.992958512482897,0.0,0.0,4.736862953800049,5.261891554738487,4.10300925925926,7.81182634164777,0.0,-1.3020370370370369,1.2069444444444444,0.0,0.0,0,2,0,0,0,0,0,0,0,0,0,1,0,0
1.96765,1.41295,1.9105,70.83,-476.271064,34.828,10.348472222222222,0.0821759259259258,-0.3481018518518513,8.666666666666666,1.7777777777777777,16.252826120753777,5.834526000136659,-0.1364058892201511,1.818209058783988,112.77073485399345,5.106527394840706,0.0,0.0,12.317275035467627,0.0,0.0,14.48898409899412,0.0,0.0,0.0,0.0,0.0,6.923737199690624,13.151638370425491,0.0,4.899909730850478,0.0,13.151638370425491,0.0,0.0,0.0,0.0,35.475350531584304,9.589074368143644,0.0,0.0,9.589074368143644,19.058818099777,6.410095306116121,4.899909730850478,6.923737199690624,0.0,0.0,0.0,5.106527394840706,0.0,8.26388888888889,0.0,-0.3481018518518513,0.0,0.4013425925925926,0.0,0,3,1,0,0,0,0,2,0,0,0,0,0,0
3.09936,1.33944,10.8902,77.59,-453.979404,30.222,10.64351851851852,0.0667592592592594,-0.3703703703703704,18.0,1.7777777777777777,16.147693273198307,6.472094135998637,-0.1344371513348299,2.149738572139386,175.7968083340385,20.31514657794149,5.783244946364939,5.835619785757269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.917906046161393,0.0,6.544756405912575,6.286160523129555,0.0,5.316788604006331,0.0,6.544756405912575,5.917906046161393,10.726072209797852,0.0,0.0,24.449781661164337,9.589074368143644,5.917906046161393,0.0,9.589074368143644,24.081527184196176,6.286160523129555,0.0,0.0,0.0,0.0,5.316788604006331,5.409283605791522,0.0,7.667361111111111,0.0,-0.1022222222222219,0.0,0.5230092592592592,0.0,1,1,0,0,1,1,0,0,0,0,0,1,0,0
2.19896,1.62648,1.5005,68.31,-475.033073,33.362,8.797592592592594,0.0648148148148151,-0.2974537037037037,9.88888888888889,1.6666666666666667,16.36263031788188,5.443501266242927,0.2763730885225179,2.123199115426225,186.4680661236914,20.363873203896944,6.263162995639057,11.633694035144911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.170333456209914,0.0,0.0,0.0,5.733667477162185,11.826614487336052,5.733667477162185,5.884182201861009,5.749511833283905,10.213054789681411,6.606881964512918,0.0,0.0,0.0,23.804027491354827,0.0,6.263162995639057,0.0,0.0,0.0,4.417150937053347,15.946722266843596,4.5539351851851855,17.285740740740742,5.410601851851851,-0.0370370370370365,0.0,1.084212962962963,0.0,0,1,1,0,0,0,0,0,0,0,0,0,0,0
2.33464,0.61354,8.2587,98.13,-395.699441,37.449,8.1202059712774,0.0568055555555551,-0.0568055555555551,5.666666666666667,1.3333333333333333,14.496233904848625,5.429369411960007,-0.349314859366538,1.90992332586906,193.17325948008235,5.733667477162185,0.0,0.0,0.0,0.0,0.0,11.840868637711289,10.523783109476971,0.0,0.0,0.0,0.0,18.05634867174594,6.544756405912575,10.523783109476971,0.0,0.0,6.544756405912575,5.917906046161393,5.733667477162185,0.0,0.0,6.544756405912575,0.0,40.4210004189342,0.0,0.0,5.917906046161393,6.544756405912575,0.0,0.0,12.138442625584547,0.0,17.574536114873474,10.523783109476971,0.0,16.2404119425548,3.42046768707483,4.800925925925927,3.281388888888889,0.0,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
3.44676,1.54084,3.7749,68.59,-416.750895,28.053,9.436342592592592,0.2060185185185181,-0.9398148148148148,72.88888888888889,1.7777777777777777,16.30277670241865,5.439944000809516,-0.0603512226312895,2.1349215248124405,220.1928094887362,5.106527394840706,6.069221312792274,5.601050810983688,0.0,0.0,0.0,4.899909730850478,0.0,5.261891554738487,0.0,0.0,6.4208216229260096,6.041840829147961,12.08368165829592,5.261891554738487,4.899909730850478,0.0,0.0,0.0,0.0,0.0,0.0,33.73301042411876,0.0,11.33111286753076,0.0,5.106527394840706,12.08368165829592,6.041840829147961,6.4208216229260096,0.0,0.0,6.069221312792274,4.899909730850478,5.261891554738487,0.0,17.94912037037037,-0.9398148148148148,0.0,2.992731481481481,1.0503240740740742,0.0,3,0,1,0,0,0,0,0,0,1,0,0,0,1
2.90742,1.2309,3.5707,75.53,-418.04624,31.281,9.970555555555556,0.412037037037037,0.412037037037037,9.444444444444445,1.8888888888888888,16.128800603896835,5.538259775015616,-0.1068792120558535,2.1825048705293453,204.57770659812823,4.794537184071822,6.286160523129555,0.0,0.0,0.0,0.0,5.098681808301038,0.0,5.098681808301038,0.0,0.0,12.48718869138762,12.617665194539086,5.693927994848461,0.0,10.197363616602075,0.0,0.0,17.454223058158533,0.0,0.0,0.0,16.48352413973163,11.21535880699783,6.923737199690624,0.0,4.794537184071822,0.0,6.4208216229260096,17.543540009675013,0.0,6.196843571613076,6.923737199690624,10.197363616602075,0.0,0.0,6.523194444444444,1.8815740740740745,0.0,0.0,3.039027777777778,0.0,0,2,0,1,1,1,0,0,1,0,0,0,0,0
19.33662,0.93285,2.9254,62.44,-324.536694,26.96,6.365269274376417,0.4583333333333332,0.4583333333333332,6.714285714285714,1.8571428571428568,16.471118894309765,5.403890161707315,0.3273582695297374,1.690933805959686,82.57116899294724,4.736862953800049,6.606881964512918,6.400660921122227,0.0,0.0,0.0,5.409283605791522,0.0,0.0,12.343784214475903,0.0,0.0,6.4208216229260096,0.0,5.409283605791522,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,13.007542885635145,4.736862953800049,17.753067820267425,0.0,0.0,0.0,13.027703587438928,6.400660921122227,0.0,0.0,0.0,10.657297272655692,11.83263350141178,4.473055555555556,6.365269274376417,0.0,2.3741666666666665,0.0,6.329175170068027,0.0,0,3,0,0,1,0,0,0,0,0,0,0,0,0
3.15947,1.31605,7.4125,72.78,-461.96971,29.772,12.154953703703704,0.5636574074074072,-0.7355555555555553,9.555555555555555,1.6666666666666667,19.142205764589104,5.027075671868018,0.6095057347626125,1.7965675742516067,266.00552478320776,4.9839785209472085,0.0,5.817220841045895,5.428790391900541,0.0,0.0,4.794537184071822,4.39041504767482,0.0,0.0,0.0,6.923737199690624,17.957138634923147,0.0,0.0,4.9839785209472085,0.0,0.0,33.997687051941405,5.428790391900541,4.39041504767482,0.0,4.9839785209472085,0.0,12.74095804073652,0.0,9.184952231746642,0.0,5.693927994848461,6.196843571613076,6.06636706846161,6.923737199690624,0.0,4.9839785209472085,0.0,12.154953703703704,0.0,0.1043055555555559,-0.7355555555555553,1.2175925925925926,1.0532407407407407,0.0,0,0,0,1,1,0,0,0,1,0,0,0,0,0
2.40581,1.85257,2.9867,67.26,-497.879187,27.473,12.149537037037035,0.5601851851851849,-0.8414351851851858,9.444444444444445,1.6666666666666667,19.142249682608814,5.124109278425853,0.3653008938753504,1.8289585849367,267.9056593130979,9.523678331894054,0.0,5.817220841045895,5.749511833283905,5.554026375483751,0.0,5.409283605791522,4.39041504767482,0.0,0.0,0.0,0.0,6.06636706846161,6.263162995639057,5.409283605791522,0.0,0.0,0.0,23.700777280630312,5.554026375483751,4.39041504767482,5.749511833283905,5.106527394840706,0.0,11.226504446837415,0.0,4.39041504767482,0.0,0.0,12.329530064100666,0.0,0.0,0.0,4.417150937053347,10.515811000632228,16.46490740740741,15.25375,-0.5601851851851849,-1.59375,0.9378703703703706,0.9974074074074072,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0
2.97211,1.63915,2.0616,61.52,-486.099863,27.495,10.248055555555556,0.3726851851851849,-0.7766203703703705,9.333333333333334,2.0,16.469421831891484,5.7317414646061575,0.2469437479707123,2.1315029728379105,271.34015697536057,10.256762414135531,6.3273200747645415,0.0,0.0,0.0,11.71561739097329,0.0,14.7709204376547,0.0,0.0,5.156663257125445,0.0,0.0,0.0,5.409283605791522,9.7237629049168,5.733667477162185,0.0,12.011822953399758,11.418170355797402,4.794537184071822,0.0,15.754877417254871,0.0,5.409283605791522,0.0,4.794537184071822,5.684502878635217,0.0,10.894419722555895,0.0,0.0,0.0,9.679758194098794,11.142951082953708,4.982361111111111,9.95675925925926,4.39037037037037,0.0,-0.7766203703703705,1.0324074074074074,0.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0
2.24024,1.30679,5.719,71.47,-456.345771,33.425,10.220879629629628,0.1319444444444442,-0.9861111111111108,27.444444444444443,2.0,16.366878320669866,5.688490326519548,-0.3867668398258154,2.4976387723778504,122.12640240679956,20.951520660081044,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.586597235060536,18.43196774002582,0.0,5.316788604006331,5.917906046161393,13.08951281182515,0.0,16.156983476009223,0.0,0.0,25.10065892892496,4.794537184071822,5.917906046161393,0.0,9.901064578912528,11.959746875309351,6.544756405912575,6.544756405912575,0.0,0.0,0.0,11.050456081168516,0.0,0.0,13.126759259259256,3.5076851851851854,-1.3703703703703702,0.1319444444444442,0.0,0.0,1,3,0,0,1,0,0,0,0,0,0,0,0,0
3.14995,1.03604,0.9004,71.64,-460.101958,32.849,9.143981481481482,0.1575462962962961,-0.2546759259259261,54.0,1.5555555555555556,16.623648602599516,5.098680494826312,0.0104430104803171,2.5787130309406536,125.47138037474598,14.580253302440804,6.103966387748303,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.027703587438928,18.814814740009524,0.0,0.0,5.917906046161393,13.716679505790452,0.0,0.0,0.0,0.0,37.13510606387606,9.473725907600098,5.917906046161393,0.0,0.0,18.125838821658,12.71084835226122,0.0,0.0,7.109797541277533,0.0,0.0,14.580253302440804,9.948472222222222,9.143981481481482,0.0,0.2499999999999997,0.0,0.222268518518518,1.6412962962962965,1,2,1,0,0,0,0,0,0,1,1,0,1,0
3.14633,1.82957,1.0028,70.97,-400.661562,26.221,5.4245833333333335,0.3587962962962963,0.3587962962962963,78.22222222222223,1.5555555555555556,16.620116397868546,5.586584782307509,0.3665421319325677,2.709098348336465,249.30070590191443,4.736862953800049,12.207932775496603,0.0,0.0,0.0,0.0,5.316788604006331,0.0,0.0,0.0,12.152040213667762,6.4208216229260096,0.0,11.07785050476669,0.0,5.316788604006331,0.0,0.0,12.152040213667762,5.316788604006331,0.0,0.0,23.285783280263296,4.736862953800049,0.0,0.0,0.0,0.0,23.285783280263296,0.0,6.4208216229260096,0.0,0.0,17.468828817674094,4.736862953800049,5.4245833333333335,3.519675925925926,0.787037037037037,0.0,0.0,6.93537037037037,0.0,2,0,0,0,1,0,0,0,0,1,1,0,0,0
3.04214,0.99586,3.5541,80.59,-420.433158,38.123,10.612361111111111,0.2413425925925922,-0.3940972222222223,40.44444444444444,1.8888888888888888,16.150460176562216,5.882385071211006,-0.1196408610720616,2.435702832526742,145.99328661116544,5.733667477162185,5.538925252383345,0.0,5.907179729351506,0.0,0.0,10.111325788078153,0.0,0.0,0.0,6.923737199690624,13.344558822616634,6.041840829147961,0.0,0.0,5.316788604006331,5.733667477162185,0.0,0.0,11.050456081168516,0.0,0.0,17.48794581088281,4.794537184071822,0.0,0.0,4.794537184071822,5.907179729351506,6.041840829147961,6.4208216229260096,0.0,0.0,13.847474399381248,5.316788604006331,5.733667477162185,0.0,3.019675925925926,4.702430555555556,-0.2413425925925922,0.3148148148148146,0.9716666666666668,0.0,1,2,0,0,1,0,0,1,0,0,0,0,0,0
3.47,1.5453,0.5074,67.8,-437.860474,26.665,5.24087962962963,0.1261574074074074,0.1261574074074074,58.66666666666666,1.6666666666666667,16.633604125195816,5.524082972234081,0.0122249537183283,2.542064548067224,185.49688176536185,9.473725907600098,5.601050810983688,12.504627308870528,0.0,0.0,0.0,4.992404732635669,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,12.64872279366088,0.0,0.0,4.992404732635669,6.606881964512918,0.0,0.0,0.0,0.0,30.7544009135151,9.473725907600098,0.0,0.0,0.0,11.70501719873199,6.041840829147961,13.027703587438928,0.0,6.400660921122227,0.0,4.992404732635669,9.473725907600098,10.453842592592594,0.0,0.1261574074074074,0.0,0.4236111111111109,2.9142824074074074,0.0,2,0,0,0,0,0,0,0,0,2,1,0,0,0
3.51683,1.58471,3.078,69.51,-439.003551,27.386,9.285787037037036,0.1087962962962965,-0.1087962962962965,68.33333333333333,1.3333333333333333,16.534763447377248,5.162149917407966,-0.2720004667194975,1.8435217160426605,137.1368500605771,15.160178952647088,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.4208216229260096,30.395580821540825,0.0,5.316788604006331,0.0,0.0,0.0,5.316788604006331,0.0,0.0,35.50210821638154,4.736862953800049,0.0,0.0,5.106527394840706,18.187648046044224,12.207932775496603,0.0,6.4208216229260096,0.0,0.0,5.316788604006331,4.736862953800049,5.384953703703704,12.53925925925926,0.0,0.0,0.5277777777777772,1.7146759259259254,0.0,5,0,1,0,1,0,0,0,0,0,0,0,0,1
2.52279,1.60293,1.1253,83.13,-364.687918,32.667,5.345949074074074,0.4855324074074073,0.4855324074074073,72.88888888888889,1.7777777777777777,15.49225728426929,5.422787065341208,0.2518472414667737,2.63407429454627,227.21235949739005,0.0,0.0,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,12.343784214475903,0.0,6.923737199690624,29.96133457976667,0.0,0.0,4.899909730850478,11.835812092322788,6.544756405912575,0.0,0.0,0.0,0.0,23.02543221829436,0.0,24.17959630679869,0.0,0.0,0.0,11.456831298544738,11.959746875309351,6.544756405912575,0.0,0.0,17.744081249396746,6.423349895620259,0.0,0.0,0.4855324074074073,4.359444444444445,0.9130092592592592,5.345949074074074,0.0,2,0,0,0,0,0,0,0,0,4,0,0,0,1
1.90576,1.73369,1.869,67.51,-486.011185,27.93,12.148333333333332,0.3541666666666669,-0.7708333333333333,9.666666666666666,1.3333333333333333,19.145866082039653,5.040425093997446,0.5475873081238819,1.5880914479405832,171.82006515716174,0.0,5.817220841045895,0.0,5.947697344197361,0.0,0.0,0.0,9.374393568622027,4.39041504767482,0.0,0.0,12.990104268152232,11.760295063310071,0.0,0.0,4.9839785209472085,0.0,0.0,29.591580317014937,0.0,8.78083009534964,0.0,4.9839785209472085,0.0,18.68865538493388,0.0,8.78083009534964,0.0,5.693927994848461,6.06636706846161,12.990104268152232,0.0,0.0,4.9839785209472085,0.0,24.225555555555555,0.0,0.3541666666666669,-1.3541666666666663,1.9127777777777777,0.0,0.0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
4.19089,2.16981,1.2773,67.82,-363.754458,24.702,5.563657407407407,0.4027777777777779,0.4027777777777779,66.0,1.5,16.522500254175412,5.2146713992538505,-0.246785131091144,1.7808838556401387,139.46396159818462,4.736862953800049,5.601050810983688,0.0,0.0,0.0,0.0,4.899909730850478,0.0,0.0,0.0,0.0,6.4208216229260096,25.73823560548603,0.0,0.0,4.899909730850478,0.0,19.696394776338067,0.0,0.0,0.0,0.0,36.2391961473202,4.736862953800049,0.0,0.0,0.0,0.0,5.601050810983688,12.64872279366088,19.51033443475116,0.0,0.0,4.899909730850478,4.736862953800049,5.563657407407407,0.0,0.4027777777777779,0.0,0.8495370370370369,1.2916666666666667,0.0,4,0,0,0,0,0,0,0,0,0,0,0,0,0
3.87524,1.14911,4.4743,80.28,-437.915278,31.031,8.824166666666667,0.1683796296296298,0.1683796296296298,11.88888888888889,1.6666666666666667,16.333772521495636,5.116524687665783,0.4408427421566061,1.8814083105156787,251.2348149385005,9.523678331894054,5.749511833283905,0.0,5.554026375483751,0.0,0.0,4.992404732635669,0.0,0.0,0.0,0.0,0.0,19.18040611960041,6.263162995639057,0.0,0.0,4.992404732635669,7.04767198267719,23.949923508046027,5.554026375483751,0.0,5.749511833283905,12.154199377517894,0.0,0.0,0.0,0.0,5.749511833283905,5.554026375483751,0.0,18.39589713256228,7.04767198267719,0.0,4.992404732635669,9.523678331894054,4.830555555555556,8.824166666666667,0.425925925925926,0.1683796296296298,2.8975,1.386574074074074,1.5955092592592592,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.47715,1.84601,0.6509,73.39,-422.983706,30.872,9.427546296296295,0.0405092592592595,-0.0405092592592595,75.33333333333333,1.6666666666666667,16.54478275505648,5.237651039636695,-0.2729473464840934,2.2423401637018827,171.7549643540721,9.843390348640757,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.923737199690624,6.4208216229260096,11.332896515558172,18.31189916324491,0.0,0.0,11.332896515558172,0.0,0.0,0.0,0.0,0.0,23.418426558085613,4.736862953800049,11.332896515558172,0.0,5.106527394840706,11.51895685714508,18.125838821658,6.4208216229260096,0.0,0.0,0.0,6.923737199690624,4.736862953800049,5.425462962962962,9.427546296296295,0.1620370370370372,0.5231481481481479,0.0,1.9143518518518512,0.0,2,0,1,0,0,0,0,0,0,0,0,0,0,0
3.29971,1.01518,3.6575,72.01,-460.179064,32.751,10.764074074074074,0.0347222222222225,-0.5601851851851856,20.55555555555556,1.5555555555555556,16.72089763870654,5.810856083768307,-0.1433714039872957,2.366360293385074,104.87060032410332,9.473725907600098,0.0,5.783244946364939,6.290026729335213,0.0,0.0,4.794537184071822,0.0,0.0,0.0,6.923737199690624,0.0,6.4208216229260096,13.213763929025836,0.0,0.0,0.0,13.213763929025836,0.0,0.0,0.0,0.0,25.28703560472599,14.26826309167192,0.0,0.0,4.794537184071822,5.783244946364939,19.634585551951847,0.0,0.0,6.923737199690624,0.0,0.0,9.473725907600098,9.867685185185184,0.0,0.0,0.0347222222222225,0.0,-0.069444444444445,0.0,1,2,0,0,0,0,0,0,0,0,0,1,0,0
5.95295,1.03992,1.1199,85.0,-395.76786,29.457,5.190555555555555,0.2444444444444447,0.2444444444444447,8.333333333333334,1.4444444444444444,14.975030061870356,5.287307719277269,1.174282713204882,1.9003726279897948,231.4750399341736,5.733667477162185,0.0,0.0,5.948339280986494,0.0,0.0,0.0,9.967957041894415,0.0,6.423349895620259,5.920434318855644,0.0,12.393687143226153,5.563451491696996,0.0,9.967957041894415,0.0,5.733667477162185,17.957138634923147,5.733667477162185,5.948339280986494,0.0,9.967957041894415,0.0,12.343784214475903,0.0,0.0,5.948339280986494,5.563451491696996,0.0,12.393687143226153,0.0,0.0,15.88839136075006,12.157017372782445,0.0,0.0,5.833333333333333,2.618055555555556,0.0,8.033703703703704,0.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2.67441,0.80206,0.1126,96.72,-353.561365,40.455,2.32587962962963,1.1018055555555557,1.1018055555555557,34.0,1.1111111111111112,14.325393528094246,4.782292714505527,0.1575651969546707,1.8170549815267745,74.10749561002055,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.10993926815928,24.6774553381748,0.0,0.0,0.0,0.0,11.835812092322788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,0.0,0.0,0.0,0.0,11.835812092322788,32.10410811463005,0.0,0.0,13.847474399381248,0.0,0.0,0.0,0.0,2.212916666666666,0.0,7.331203703703704,0.0,0,3,0,0,0,0,0,0,0,0,0,0,0,0
2.35499,1.43985,1.1703,76.12,-423.011198,32.577,10.495763888888888,0.0607638888888888,-0.0625,54.77777777777778,1.5555555555555556,16.53266011601688,5.656885009709495,-0.2959121309523867,1.885114206635761,154.29908606943383,9.53140013787187,6.286160523129555,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,19.765380445542643,0.0,17.622923244893386,0.0,0.0,5.41499046939678,6.606881964512918,0.0,0.0,0.0,0.0,18.49409329862616,9.53140013787187,5.41499046939678,0.0,4.794537184071822,11.016041280380469,6.606881964512918,19.127803768981572,0.0,0.0,6.923737199690624,0.0,4.736862953800049,5.280138888888889,0.0,-0.1232638888888888,0.0,0.0,3.165416666666667,0.0,1,1,0,0,0,1,0,0,0,1,0,0,0,0
3.29447,2.18968,2.6255,69.98,-400.592811,24.777,5.627314814814815,0.4606481481481481,0.4606481481481481,98.66666666666669,1.4444444444444444,16.553917368529735,5.606040994132973,-0.3811062356933686,2.256435393440269,248.131990671078,10.05365155780638,5.601050810983688,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.835812092322788,11.959746875309351,12.145807216896262,0.0,5.316788604006331,17.75371813848418,6.606881964512918,0.0,5.316788604006331,0.0,0.0,23.788698857027917,4.736862953800049,17.75371813848418,0.0,0.0,0.0,11.139976063367032,30.40244093214506,0.0,0.0,0.0,5.316788604006331,4.736862953800049,5.627314814814815,3.623842592592593,1.037037037037037,3.195601851851851,0.8206018518518516,0.0,0.0,2,0,0,0,1,0,0,0,0,2,0,0,0,3
2.54074,1.20145,1.7943,73.97,-461.341964,38.569,9.35648148148148,0.155092592592593,-1.0555555555555558,35.333333333333336,1.7777777777777777,16.5958823604851,4.935197080827998,-0.0688735229628591,2.420771839348129,100.87060032410332,14.94991774348146,11.70501719873199,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.847474399381248,0.0,12.71084835226122,0.0,0.0,0.0,6.606881964512918,0.0,0.0,0.0,0.0,34.62892034067462,4.736862953800049,0.0,0.0,5.106527394840706,6.103966387748303,6.606881964512918,0.0,0.0,13.847474399381248,0.0,0.0,9.843390348640757,4.824583333333333,18.31703703703704,-1.0555555555555558,0.0,0.0,-0.8726851851851862,0.0,1,2,2,0,0,0,0,0,0,0,1,0,0,0
4.26601,1.10943,4.2369,70.15,-450.171901,29.877,10.320648148148148,0.1921296296296297,-0.5526851851851851,9.444444444444445,1.8888888888888888,16.147207792025554,5.896706129275486,0.0994657872046822,2.1392775377970388,228.22643653531688,5.733667477162185,0.0,5.693927994848461,0.0,5.907179729351506,0.0,4.794537184071822,0.0,9.895188030800051,5.098681808301038,0.0,0.0,7.04767198267719,6.196843571613076,0.0,14.99386983910109,12.781339459839376,0.0,11.890771566461538,5.733667477162185,0.0,0.0,20.9010495684526,7.04767198267719,0.0,0.0,4.794537184071822,5.693927994848461,0.0,0.0,10.99334979411209,7.04767198267719,0.0,10.197363616602075,5.733667477162185,0.0,7.283796296296296,5.064444444444445,-0.5526851851851851,0.0,1.3217592592592593,1.6175,0,1,0,0,0,0,0,1,1,0,0,0,0,0
